registro,Ener_1_mean_50,Ener_1_variance_50,Ener_2_mean_50,Ener_2_variance_50,Ener_3_mean_50,Ener_3_variance_50,Ener_5_mean_50,Ener_5_variance_50,Ener_6_mean_50,Ener_6_variance_50,Ener_7_mean_50,Ener_7_variance_50
1320,96.1200441176522,10.463916075135648,144.93714850574935,35.124327150510595,24.04817920061061,0.6217755020417974,19.959896982193733,0.04751847070687646,875.8015900291825,0.2567792351526239,525.8108691378312,0.8344631993732803
1321,96.20330095934162,10.637372315644551,145.28145538411135,34.518595466291416,24.093598749968802,0.637736343727575,19.964843466706057,0.04658687755977176,875.7623893643847,0.2871527551775744,525.8710109620405,0.7722646030139542
1322,96.41248280332634,10.579081546321586,145.7147189856135,30.376829834096103,24.140220408590704,0.6032058026250735,19.973414575439453,0.04613162108990304,875.7190154220369,0.3335797112308664,525.8822393466942,0.7533845185678734
1323,96.56907050788571,10.852565327283386,145.9876074115598,33.59793277494845,24.169720456480686,0.5983806180106367,19.984938485114256,0.04432136920694472,875.6903230953153,0.36725386394042636,525.900827785031,0.7334741618429635
1324,96.61823048293016,10.944845619109234,146.16429483494824,33.58923294124618,24.206538813466917,0.5512374466635327,19.994037180225472,0.04039699468616424,875.6544543437822,0.4061965061162852,525.8801488601088,0.7561377203883841
1325,96.7401714788726,11.007653974201208,146.4989599468983,31.551629538058567,24.23500079634201,0.5380365113919997,20.003665330751783,0.035495443658023415,875.6168094720673,0.4520430616463762,525.8844348146721,0.7560718384598226
1326,96.945596712649,11.110819171005383,147.0538289776188,36.154859638140515,24.282967214724696,0.4743874624812188,20.007838911681134,0.0340201824033006,875.5783776596185,0.5005987499017611,525.8761374696315,0.7546308707047591
1327,97.13681910424798,10.813214283027278,147.30686309494632,37.54511037836808,24.33182736355902,0.4385978877397387,20.00527704410039,0.03477995500443802,875.5345038675988,0.5683912424756212,525.8768775559677,0.7550075693897267
1328,97.50291568753813,11.473197147172518,147.32890362460213,37.52653476943067,24.360848172807977,0.44235816562120417,20.006066042953666,0.03442887015578361,875.4860914524652,0.6349191777675949,525.8526258437138,0.7033815819614265
1329,97.66205357780052,11.228319285584439,147.61440441649586,37.77504969789419,24.382830936324595,0.45086039593416677,20.0070165161377,0.03387122284420536,875.4363812522618,0.7229400200861241,525.8775912636843,0.7213881825532419
1330,97.84070860391334,10.363988286193077,147.9661915311852,37.901004590179,24.39799153583375,0.4463593780178693,20.008706811469587,0.032910456056229935,875.3810922892419,0.8142997553813535,525.8480458083199,0.7499958861379625
1331,98.00720967987205,10.394073383018142,148.29635724673537,32.95026635518699,24.42150746122819,0.44668909487729336,20.011810929010352,0.031434847012436165,875.3194844940413,0.9076832806691679,525.8331647089434,0.7407387995862298
1332,98.17395908636969,10.152923167278233,148.54551702232186,31.494878726186183,24.44915543319921,0.4741200617164108,20.018574906125565,0.02937078401842783,875.2462403701217,0.9895419663071132,525.8856602817166,0.790013719062567
1333,98.2641174623663,9.86909151116036,148.7875089362542,27.972867619683736,24.4953086590338,0.5394578582465737,20.02157280986249,0.029043083929308273,875.1708250988205,1.063287085119393,525.950865561045,0.8060581859372101
1334,98.50646365322886,9.7470450484398,149.18111371137027,25.107855595260773,24.56787128365793,0.5522292528813507,20.02327102887281,0.02860768689339942,875.0897407600615,1.1744829361996028,525.9646215537698,0.8186187483958928
1335,98.73017991618462,9.958418596796246,149.14329469531677,25.284401742009337,24.619610359309522,0.6351767006605883,20.020263111849097,0.028920986262594157,875.0055078841123,1.3164259725017902,525.9941671704634,0.8229950637523283
1336,98.90662000808814,10.439098003097207,149.32396297077668,24.028317947852592,24.654167019538328,0.659510328259564,20.014491346795786,0.029033741810847044,874.9206170029071,1.4572396450890164,525.9760278821792,0.8202370580249919
1337,99.07098779000349,10.628476609580368,149.41949597212786,23.220573034520744,24.713662314540283,0.6056480007486567,20.013442784724827,0.028786274419327285,874.8323635664428,1.5970679704528836,525.9738825103811,0.8182289505474172
1338,99.30243508573363,9.657133675353613,149.65971965660367,23.650585337691215,24.768074346081626,0.6070375517964017,20.0134692084685,0.02879105062467472,874.740563986321,1.745796674692422,525.9905526019087,0.8589356059445132
1339,99.44186915655445,9.895639250762548,149.89177661359486,22.587705076235235,24.79005568151552,0.6218441395528964,20.01583288243713,0.029224436588348328,874.6428256773556,1.9078922100876967,526.0013896376189,0.8430559412767601
1340,99.64372267953664,9.35236992594344,150.1729075638849,22.70144112287174,24.840744276830375,0.6422817289069809,20.016487406933734,0.02955820500968542,874.546852351053,2.139492839109291,526.0357821197097,0.8486493955721575
1341,99.84461325687252,8.387143957475198,150.23568432218178,22.005607886741796,24.89191898909342,0.6102939741999799,20.018452049866827,0.031015357461201095,874.4423386820047,2.3847928388860007,526.0647905239877,0.8850475985517107
1342,100.08018790545006,8.902695577361545,150.4484865764441,20.353557426019684,24.927433212545182,0.6321568642223777,20.020238639588232,0.03246132700101457,874.335421285092,2.6137633243761593,526.0893107891228,0.8955930084433075
1343,100.19915771435203,9.733675596724849,150.74839128257136,21.493772467809613,24.96428216673503,0.6148571803427741,20.02571693675926,0.03554358252505749,874.2317720989153,2.8173133142861553,526.0972128637609,0.9025888361336696
1344,100.40407137970924,9.761161620401763,150.8905445342488,20.371416383722433,25.01917704757661,0.6328502838179816,20.031201757266555,0.03812840764841999,874.1197695877676,3.033102123094045,526.0868377210318,0.8834965163970141
1345,100.54822613094129,9.584547472034457,151.23227163824254,21.771473283586584,25.041973866679232,0.6323918571972601,20.034860170157202,0.0392761705629732,874.0067953139004,3.2556105294531785,526.1188539478583,0.9168707274130075
1346,100.70930772582365,9.916267003807032,151.4649100120127,21.209948586693336,25.072954107507186,0.6307352829577422,20.039859310898645,0.041466450362993366,873.8911987867971,3.4180888337103568,526.1698671184303,0.8865097248300263
1347,100.89968844121499,9.378986140640201,151.433903699518,21.0752707532604,25.112145192755126,0.6246586796268837,20.05061143208267,0.049079628502644634,873.7726842870243,3.6041787934118887,526.2388367684848,0.8188576336364559
1348,101.04137081768,9.30727843908555,151.50578657764518,21.08953526616454,25.14183191486709,0.6196613464943546,20.06483476069872,0.060483374630539447,873.6463271110199,3.824445938618048,526.2773504842712,0.7705747646819363
1349,101.23882941478864,8.852948405819916,151.69771457308238,21.929144798968093,25.19059266462162,0.6339239806249237,20.078456169473142,0.0717722472723782,873.5169602384248,4.023113266892658,526.3174439538388,0.7192696026021739
1350,101.39932942338082,9.079971004225063,152.11817480252807,27.307995744686963,25.224083825297356,0.6548385558293597,20.08770846147242,0.07904897882926801,873.3801594968744,4.259549106434629,526.3350875956783,0.7478977697713676
1351,101.53233748938906,9.00155825568522,152.59521443174816,34.3776223791902,25.26980720612871,0.6033125486465489,20.09704538213025,0.08530893427417525,873.2381301740166,4.500125449874413,526.3382190655506,0.7461511912928501
1352,101.67930328036547,8.973396096910017,152.7376444193922,33.00936135931092,25.307808681320516,0.5929613766474829,20.10916774605614,0.092691675648786,873.0991237329686,4.679790722208883,526.3341603853937,0.7487179693569325
1353,101.89006520220451,9.491797525990975,152.94043219869675,34.61981471717444,25.354609470341913,0.590565515689339,20.121734367759533,0.0991267965167911,872.9614935110002,4.880315574540889,526.385194017097,0.9269026882694403
1354,101.90746018962913,9.495449662050879,153.32158974427645,38.003293868984024,25.39487249511879,0.6044402501617279,20.135967941298976,0.10473814530714859,872.8381439976802,5.053059617048828,526.3863997541579,0.9296102281656086
1355,102.10346115917781,9.924329807264918,153.3859331591192,37.704814692974985,25.437796737829363,0.5623069190224786,20.151503666345842,0.11089665582069805,872.7025604581863,5.1697466528415355,526.4053925272043,0.9295017028796532
1356,102.24160089433514,9.984487641693121,153.5998827250234,36.477460333465736,25.46413465188496,0.5851207349158908,20.16345786421074,0.11824765818484177,872.5701469519694,5.240556276519688,526.3966551539611,0.9249307197539743
1357,102.37296205154333,9.917305118383583,153.96284401048067,34.988426410126635,25.518921048845385,0.5868798019954286,20.180739891349194,0.13221091420784117,872.4318330935272,5.273758068580797,526.3912434784014,0.9251955046737861
1358,102.56528003211132,9.343013921546431,154.09996031897526,35.65279033499527,25.546397063837194,0.5999803714478598,20.204776516219255,0.15399375629519366,872.2894442619493,5.305986556634662,526.4414373529966,0.869290068671105
1359,102.76070045270932,8.96464759876551,154.1949211626914,34.95935083009886,25.571142833320728,0.59765727539952,20.22907902021013,0.17345117421713008,872.15101936723,5.320661983370004,526.4892258270885,0.814494714267676
1360,103.00522132578277,8.762543237806481,154.56366522272288,35.14186020688859,25.623327493214752,0.6453526352573012,20.2523226565964,0.19755772667683547,872.0153812674148,5.437666036966801,526.5248075427716,0.8330710782351778
1361,103.20739120770027,8.383577617958993,154.81861078004655,35.893545647219,25.668112328574825,0.6701944151687567,20.273339762604515,0.2152532728345728,871.882139547534,5.50941477879876,526.514895005635,0.8399013627572222
1362,103.37163033100065,7.93727158639551,155.16871171316185,36.98801563116964,25.723436491119546,0.6109520613368985,20.29785544745151,0.23558688889833326,871.75797205006,5.518098978458963,526.5001241584708,0.844214215109883
1363,103.57077001395668,7.992225014225217,155.31219451461402,38.347865886985765,25.77028964120508,0.6042880917732341,20.32680101389325,0.2549225813916071,871.6302644571957,5.495698917638543,526.5292881614434,0.8614658476627034
1364,103.73867918030895,7.757171453620656,155.6453642513213,38.25774676575298,25.775026734842765,0.6117397748432634,20.354610515930375,0.2689499477156964,871.4932313811437,5.473769654995871,526.5909523357338,0.8084117630164901
1365,103.89967950129713,7.99483194247669,155.84807099385083,38.50606876185795,25.80374080966629,0.6044873221892438,20.38762360282789,0.28323262359016477,871.3522271560181,5.410199493477056,526.6363923368908,0.8517792967517404
1366,104.0192373431928,8.30279607439881,156.10432593648594,41.205858692735035,25.847142538893582,0.6353008472965396,20.418154103060246,0.29256487240719187,871.2107247383881,5.296644663723047,526.7263863677823,0.8635437140041775
1367,104.09350003422891,8.270147172000481,156.14971747349216,41.00529291902459,25.923598907246664,0.6339808358386263,20.44926134747122,0.2989929969439428,871.073918131716,5.1166416848608,526.7451031074849,0.8589857507899863
1368,104.26742701661514,8.479352705632852,156.22896612887322,40.730412228498,25.975637433424687,0.6547897259672287,20.48484628375471,0.2975803878397531,870.9450835719776,4.960849501142296,526.7673210293686,0.892218258404055
1369,104.39679134508526,7.75928317592023,156.6321705583821,41.68768625675083,26.022140565333753,0.6541541382462795,20.513725216235034,0.2950461926523506,870.8194326246083,4.763754667105954,526.7579415320054,0.8955693403458534
1370,104.51242695562813,7.932365133279389,156.8346066761654,41.36134193069751,26.066782035958337,0.6314641050043727,20.53864785372395,0.29784137529958826,870.6950273400258,4.582538324751033,526.7362850965972,0.956453345258998
1371,104.65537189442213,7.422920272173174,156.9396782836731,41.05997407779735,26.074744540537495,0.6234506969573717,20.56125353717466,0.2982538079943615,870.5704847090793,4.410723195541954,526.7286206306835,0.9578037962930991
1372,104.72008134205136,7.202499263969351,157.24866502074704,42.49521059178763,26.134959170825418,0.6627799740294266,20.579960679285477,0.30033265702576134,870.4535468156995,4.244528073613709,526.7614436922008,0.918212722537396
1373,104.87935076917658,7.346584265876031,157.40902381889117,44.17646787517036,26.175708166273964,0.6358121094865624,20.59801460838173,0.3022729908135982,870.330305555283,4.008275814232071,526.8373024589617,1.0619564509114883
1374,105.11546308202493,7.176896960379464,157.46717555324588,43.521928982002436,26.23882833794006,0.6167364200812601,20.616571178611885,0.2970557085833391,870.2026515880337,3.803547503449028,526.8571873376193,1.0005310518199557
1375,105.29522210759264,6.908631947123532,157.77201267646743,44.58962515423203,26.299295136527736,0.6102777018117274,20.63462222987024,0.29026935107813673,870.0776198889129,3.591293268557199,526.9026456985787,1.0226526793702442
1376,105.48569785164615,7.529049579129882,157.69003092025886,43.76434880067378,26.358163975956977,0.6043824431213093,20.653587722206506,0.2812479955040686,869.9539941774925,3.3613821186193693,526.9263314638997,0.9953707607996509
1377,105.65107799783065,7.402578449025082,157.89493619382344,45.23990290823433,26.387410810209552,0.5762317282818613,20.674813968299286,0.2666775804349383,869.8339275731257,3.1636798609100407,526.9644719435909,1.0072430730500432
1378,105.70054454057272,7.697003794698892,158.22220533116302,43.62298337977039,26.441905235449294,0.5854680639589895,20.69413000974771,0.2511375396825266,869.719017144479,2.9344686593027145,526.9907628086743,1.0062345648840494
1379,105.84312812806371,7.289530191274718,158.47151411494235,45.109451642336346,26.483041349968754,0.5583395982795891,20.712227672912118,0.23237803488416028,869.6038231694558,2.7441449945442367,526.9874909088664,1.0077587499016671
1380,106.06480514165196,7.033968706299077,158.62820912798065,45.789933501178254,26.53850106909368,0.5017109575410561,20.7279114599353,0.21456980879229337,869.4909618981463,2.548846594217681,527.0672617316167,0.9453468156086738
1381,106.24103701090851,7.187865828609323,158.8200750167563,43.875392248249476,26.58677278366141,0.46710051872047625,20.738253504523342,0.2014923651958579,869.3837223452703,2.3411447961196528,527.1134449840454,0.9300422571160644
1382,106.39443203249368,6.896049243466499,158.92504607130633,42.91982747795735,26.61864052050622,0.4545271729240052,20.743505622238164,0.19533119875041471,869.2755983537733,2.1488676473258765,527.1135945989342,0.9302016306907491
